,season,week,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,passing_drop_pct,passing_bad_throw_pct,times_pressured_pct,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_home_wp,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_total_home_epa,coach_total_home_rush_epa,coach_total_home_pass_epa,coach_3d_pct,ffpts,ffpts_target
1827,2021,9,2.8840476190476187,10.662142857142856,11.92157894736842,-1.259436090225563,19.047619047619047,51.768230605266005,2.711052631578948,21,218,2,0,132.6388888888889,14,66.66666666666666,52.894665655635656,13.772001011031,25.56725295996453,51.768230605266005,0.0,0.211,0.348,0.94,218.0,2.0,7.0,10.440782,153.0,2.0,6.0,3.9026473,7.0,10.440782,0.0,0.0,0.0,,1.0,26.568,57.0,0.0175438596491228,0.0,0.0,82.68917719523112,0.3368707199891408,0.5867413630088171,3.5,21.33333333333333,50.16666666666666,0.2700997789700826,-0.2361222108205159,-1.6199863751729329,0.4414624224106471,16.72,6.92
1828,2021,9,3.5020606060606063,3.8525,7.2862068965517235,-3.4337068965517235,9.090909090909092,22.421311290823294,-4.437931034482758,33,172,0,3,26.32575757575757,16,48.48484848484848,56.141004688812025,-7.65615620396354,20.23219965504849,36.63839652604901,0.0,0.233,0.378,1.0,172.0,0.0,8.0,-24.502827,78.0,0.0,5.0,-3.6024065,8.0,-24.502827,9.0,0.0,0.0,-1.0299628,3.0,24.424,57.0,0.0526315789473684,,,-11.997210184733072,0.3209042300780614,0.3997514471411705,4.0,18.166666666666668,46.333333333333336,-13.718557953834534,-2.94333944718043,-17.434467842181522,0.3287878856062889,6.88,7.6
1829,2021,9,2.815243902439024,6.060740740740742,8.168048780487807,-2.107308039747065,12.195121951219512,38.64347034105503,-0.8075609756097554,41,317,3,1,103.40447154471546,27,65.85365853658537,66.37043029796786,-0.5167717613824863,22.39444933663477,49.17082163234616,0.049,0.22,0.174,0.82,266.0,3.0,15.0,-1.7689893,247.0,1.0,17.0,11.138685,19.0,14.429692,18.0,0.0,1.0,1.8600627,160.0,35.474,43.0,3.72093023255814,,,119.48923619588216,0.3378939678271611,0.6410870949427286,3.0,23.5,51.66666666666666,4.21513952811559,2.489813248316447,0.6266811688741049,0.4692401985327403,24.68,20.16
1831,2021,9,2.5914324324324327,3.0085,8.932500000000001,-5.924000000000001,13.513513513513514,28.52347278996722,0.904722222222222,37,166,1,0,74.83108108108108,20,54.054054054054056,66.86691275319538,-12.812858699141325,21.562291993255545,58.257621818951726,0.083,0.278,0.132,1.0,166.0,1.0,9.0,-8.951695,77.0,0.0,4.0,-2.2173815,9.0,-8.951695,-2.0,0.0,0.0,-1.7224113,10.0,26.141,57.0,0.175438596491228,,,359.51120630900067,0.3547226041555404,0.6193702295422554,4.0,20.166666666666668,41.5,4.982280015945435,0.8377036154270172,-1.254401462773482,0.395587757229805,10.64,36.24
1832,2021,9,2.766756097560976,4.767037037037039,8.519512195121953,-3.7524751580849145,17.073170731707318,30.379310393753176,-0.212195121951219,41,266,3,2,88.05894308943091,27,65.85365853658537,66.18645045815444,-0.3327919215690684,20.86860390271028,56.542815635587154,0.0,0.244,0.179,1.0,266.0,3.0,15.0,-1.7689893,247.0,1.0,17.0,11.138685,15.0,-1.7689893,120.0,0.0,7.0,3.7302072,32.0,24.832,56.0,0.5714285714285714,,,119.48923619588216,0.3378939678271611,0.6410870949427286,3.0,23.5,51.66666666666666,4.21513952811559,2.489813248316447,0.6266811688741049,0.4692401985327403,22.64,13.52
1833,2021,9,2.9537058823529416,10.214545454545457,13.130624999999997,-2.9160795454545383,23.52941176470588,34.80539326024058,4.380625,17,162,1,0,115.3186274509804,11,64.70588235294117,54.85278446884716,9.853097884094012,26.70926209874865,43.56974294163325,0.0,0.25,0.208,1.0,162.0,1.0,7.0,5.6133184,176.0,2.0,13.0,7.1035233,7.0,5.6133184,62.0,0.0,6.0,6.7811823,53.0,23.253,25.0,2.12,,,-229.8638820648193,0.3451998482147853,0.3841690719127655,4.333333333333333,16.0,51.66666666666666,-11.270948847134909,1.2206424872080486,-13.73636441429456,0.3945711255073547,10.48,15.12
1834,2021,9,2.713425,4.227857142857142,9.25974358974359,-5.031886446886447,27.500000000000004,36.18660111146113,0.4135897435897425,40,282,0,2,68.95833333333331,28,70.0,63.66613445803523,6.333865541964769,21.910068634381272,54.11095360460763,0.077,0.051,0.333,0.92,288.0,0.0,15.0,-14.824202,85.0,2.0,6.0,-1.7622442,15.0,-14.341417,1.0,0.0,0.0,-1.0853095,1.0,24.909,25.0,0.04,,,-71.39174397786458,0.3515532165765762,0.3424240946769714,3.333333333333333,21.166666666666668,75.16666666666667,-10.664931436379751,-1.9211901028951008,-11.814658641815186,0.3210955833395322,11.28,9.92
1835,2021,9,2.476351351351352,5.285937499999999,5.574324324324323,-0.2883868243243235,5.263157894736842,59.85781987343008,-2.722972972972973,38,356,2,0,123.24561403508773,32,84.21052631578947,75.08505347527957,9.1254728405099,19.24491050897283,59.85781987343008,0.027,0.108,0.024,1.0,356.0,2.0,17.0,21.81048,89.0,1.0,9.0,-3.4260278,17.0,21.81048,14.0,1.0,3.0,1.9030613,6.0,23.663,24.0,0.25,,,72.26330439249675,0.3435689210891723,0.5103476941585541,3.5,18.33333333333333,40.5,-2.542496919631958,2.945298135280609,-9.88438398639361,0.4347985436518987,22.24,11.8
1838,2021,9,3.4485641025641027,6.905789473684208,12.602307692307692,-5.696518218623484,20.51282051282051,31.997882742456568,4.294615384615384,39,232,2,1,73.87820512820514,19,48.71794871794872,60.27970531812081,-11.561756600172096,24.854224134228375,60.89105024549996,0.105,0.237,0.302,1.0,232.0,2.0,11.0,-8.322385,78.0,0.0,2.0,-3.2765746,11.0,-8.322385,16.0,0.0,0.0,-0.013277925,135.0,28.277,56.0,2.4107142857142856,,,1.5586878458658855,0.322341298063596,0.4079059362411499,4.166666666666667,18.166666666666668,46.16666666666666,-12.26904547214508,-2.61402819554011,-15.279376238584518,0.337334893643856,17.28,19.84
1839,2021,9,2.6667058823529413,5.235263157894737,7.715,-2.479736842105263,17.647058823529413,40.96842320617184,-0.8474999999999986,34,190,1,1,69.48529411764706,19,55.88235294117647,59.98656519086045,-4.104212249683982,23.365826046320574,49.040412926483405,0.031,0.281,0.333,1.0,190.0,1.0,11.0,-0.7970237,122.0,0.0,6.0,0.4612815,11.0,-0.7970237,23.0,0.0,0.0,-0.93118143,26.0,23.014,25.0,1.04,,,-58.72646331787109,0.3316941708326339,0.3820837413271268,3.5,21.166666666666668,57.66666666666666,-9.408117632071177,-0.484172523021698,-14.597145557403564,0.377777782579263,11.6,9.36
1840,2021,9,3.119021276595745,4.55483870967742,5.819333333333332,-1.2644946236559118,6.382978723404255,31.56532591309648,-4.025111111111111,47,264,0,2,62.72163120567376,31,65.95744680851064,68.9002755157491,-2.942828707238462,18.474968189350275,31.56532591309648,0.044,0.178,0.382,0.0,264.0,0.0,15.0,-8.697118,72.0,0.0,2.0,-2.1040807,15.0,-8.697118,50.0,0.0,2.0,0.6056927,7.0,25.465,56.0,0.125,,,71.04300435384114,0.3424522479375203,0.5042793676257133,3.5,20.0,46.0,-0.0251953204472859,4.385651469230652,-6.137727975845337,0.4436508069435755,10.56,10.56
1841,2021,9,3.119021276595745,4.55483870967742,5.819333333333332,-1.2644946236559118,6.382978723404255,31.56532591309648,-4.025111111111111,47,264,0,2,62.72163120567376,31,65.95744680851064,68.9002755157491,-2.942828707238462,18.474968189350275,31.56532591309648,0.044,0.178,0.382,1.0,264.0,0.0,15.0,-8.697118,72.0,0.0,2.0,-2.1040807,15.0,-8.697118,50.0,0.0,2.0,0.6056927,7.0,25.465,56.0,0.125,,,71.04300435384114,0.3424522479375203,0.5042793676257133,3.5,20.0,46.0,-0.0251953204472859,4.385651469230652,-6.137727975845337,0.4436508069435755,10.56,22.64
1842,2021,9,2.439206896551724,4.748571428571428,5.575185185185185,-0.8266137566137566,23.33333333333333,50.02000899640063,-3.313703703703704,30,205,2,0,111.1111111111111,21,70.0,63.23263337214787,6.767366627852127,18.566711656879388,50.02000899640063,0.0,0.143,0.235,1.0,205.0,2.0,8.0,3.9003665,105.0,1.0,8.0,-3.0763988,8.0,3.9003665,0.0,0.0,0.0,-0.45941967,11.0,39.688,57.0,0.1929824561403508,,,-13.894821802775065,0.3255018293857574,0.517575611670812,4.333333333333333,17.833333333333332,51.333333333333336,-8.626936515172323,-3.260245362917582,-11.903800904750824,0.3183806464076042,16.2,22.92
1843,2021,9,2.877233333333334,5.374545454545455,8.296206896551725,-2.92166144200627,13.333333333333334,46.05835971894788,0.3306896551724135,30,272,3,0,134.30555555555557,22,73.33333333333333,68.49205220739046,4.841281125942871,21.88742432389394,56.92708055047263,0.0,0.207,0.091,1.0,272.0,3.0,17.0,15.912246,260.0,3.0,9.0,10.519564,17.0,15.912246,13.0,0.0,1.0,1.5226461,2.0,28.846,57.0,0.0350877192982456,,,58.58700434366862,0.3362268358469009,0.5789649039506912,3.333333333333333,20.666666666666668,38.0,-0.6708170572916666,2.552194197972616,-5.606362501780192,0.4547713349262873,22.880000000000003,7.2
1846,2021,10,3.0164285714285706,9.17,8.593333333333335,0.5766666666666644,38.095238095238095,33.617300605491806,0.7361904761904766,21,117,0,2,21.428571428571427,9,42.85714285714285,54.74039954798562,-11.883256690842764,20.74244497506831,33.617300605491806,0.095,0.19,0.348,0.7,131.0,0.0,8.0,-22.56834,103.0,0.0,3.0,-1.8485514,7.0,-14.910306,0.0,0.0,0.0,,3.0,36.496,57.0,0.0526315789473684,,,-244.43536885579428,0.3454939524332682,0.4088050772746404,3.1666666666666665,21.33333333333333,71.0,-7.180257260799408,-2.378053347269694,-8.920729080835978,0.3251359884937604,4.68,6.12
1847,2021,10,2.929339999999999,4.447714285714286,7.951063829787234,-3.503349544072948,8.0,43.10807928915415,-0.3468085106382972,50,406,5,0,127.58333333333331,35,70.0,67.12833940982819,2.871660590171814,19.90532116098374,59.81845618201794,0.043,0.17,0.18,0.96,422.0,5.0,23.0,28.923576,94.0,0.0,5.0,-0.060952306,22.0,24.89288,0.0,0.0,0.0,,10.0,26.16,58.0,0.1724137931034483,,,-57.960479736328125,0.3579131017128626,0.2990135600169499,3.0,23.166666666666668,75.0,-17.340767959753673,-1.2927584250768025,-18.77555473645528,0.3544289196530978,36.24,10.4
1848,2021,10,2.409565217391304,5.442631578947369,6.461818181818183,-1.019186602870814,13.043478260869565,37.24352963938837,-1.947272727272727,23,198,3,0,142.1195652173913,19,82.6086956521739,67.28420847136042,15.324487180813492,20.2647927522881,50.22759799154245,0.045,0.045,0.12,0.87,283.0,4.0,17.0,23.890358,184.0,2.0,10.0,5.8235226,14.0,16.184752,0.0,0.0,0.0,,15.0,23.192,10.0,1.5,,,-219.24796040852863,0.3391767193873723,0.4935600161552429,2.833333333333333,22.0,60.333333333333336,0.1610543529192606,-2.9561165968577066,0.08993395169576,0.404765618344148,19.92,12.28
1849,2021,10,2.343829268292683,4.887307692307693,7.887317073170735,-3.000009380863042,9.30232558139535,41.36682970690405,-1.112682926829268,43,238,1,1,73.59496124031007,26,60.46511627906976,70.36622308714445,-9.901106808074688,21.99517525394082,54.24396925004659,0.049,0.171,0.204,1.0,238.0,1.0,12.0,-8.589825,94.0,0.0,7.0,-3.3227892,12.0,-8.589825,39.0,0.0,3.0,-1.0083809,32.0,24.843,57.0,0.5614035087719298,,,-97.00538508097333,0.3209175119797389,0.665970578789711,6.833333333333333,17.333333333333332,57.66666666666666,6.021494309107463,-1.9672970362007616,4.591021766265233,0.2798636580506961,13.52,10.6
1850,2021,10,2.844727272727273,4.45625,7.103720930232559,-2.6474709302325588,11.363636363636363,32.17540831131752,-3.384651162790698,44,251,0,4,33.42803030303029,24,54.54545454545454,61.363909596746616,-6.8184550512920765,20.664073306663425,55.23051421089613,0.047,0.209,0.222,0.92,298.0,1.0,14.0,-6.843885,70.0,1.0,4.0,-2.538634,12.0,-12.202814,0.0,0.0,0.0,,171.0,26.642,58.0,2.9482758620689653,0.8199999968210891,1.0933333290947809,-3.08047866821289,0.3407359669605891,0.4140234887599945,4.166666666666667,19.166666666666668,55.66666666666666,-14.001008907953898,-5.382828461627166,-11.419292132059732,0.3128713903327783,10.04,24.6
1851,2021,10,3.156739130434782,6.9099999999999975,11.448636363636364,-4.538636363636367,13.043478260869565,49.58016236359055,1.994090909090908,23,178,2,1,103.17028985507248,16,69.56521739130434,56.66657088567382,12.898646505630524,25.397593560396967,50.81774591616594,0.045,0.136,0.308,1.0,178.0,2.0,10.0,5.0715427,216.0,0.0,12.0,3.1221578,10.0,5.0715427,55.0,0.0,3.0,-0.027490892,53.0,23.272,26.0,2.0384615384615383,,,-224.92798805236816,0.3505929907162984,0.4838633959492047,4.0,21.83333333333333,67.66666666666667,-2.646164059638977,-6.268015066782634,-1.466309090455373,0.3959473570187886,15.12,5.88
1853,2021,10,2.774166666666667,4.844090909090908,6.173235294117647,-1.3291443850267388,13.88888888888889,30.06481165748423,-3.238529411764706,36,226,0,0,79.16666666666666,22,61.11111111111112,60.16288890192906,0.948222209182056,18.5293242586821,52.00287780498306,0.059,0.235,0.243,1.0,226.0,0.0,9.0,-5.2648163,96.0,1.0,5.0,-9.087734,9.0,-5.2648163,0.0,0.0,0.0,,32.0,29.01,58.0,0.5517241379310345,0.0,0.0,149.7464396158854,0.3371858199437459,0.6104641730586687,4.0,19.33333333333333,60.0,-2.3532264629999795,-7.027088642120361,-0.5486559470494589,0.3818808446327845,9.04,9.16
1854,2021,10,2.5778148148148152,4.022631578947368,6.052962962962962,-2.030331384015594,18.51851851851852,27.913251333372116,-1.8359259259259264,27,213,1,0,105.94135802469135,19,70.37037037037037,68.16678508702252,2.2035852833478486,18.708055484072297,40.96467868786474,0.074,0.111,0.2,1.0,213.0,1.0,10.0,2.4384172,66.0,1.0,4.0,-8.104977,10.0,2.4384172,1.0,1.0,2.0,-1.3044659,8.0,33.3,59.0,0.135593220338983,,,-220.08071200052896,0.3607069154580434,0.6287703737616539,4.0,21.166666666666668,63.333333333333336,9.790081063906351,-4.628393121063709,10.6388538479805,0.4380719015995661,12.52,16.92
1856,2021,10,2.631935483870968,5.467083333333332,5.566206896551723,-0.0991235632183906,19.35483870967742,37.28575733440317,-3.5372413793103443,31,296,2,0,127.88978494623656,24,77.41935483870968,64.28501307964325,13.13434175906643,19.65078917037693,37.28575733440317,0.067,0.1,0.125,0.81,317.0,2.0,14.0,20.79583,114.0,3.0,8.0,-8.856021,14.0,22.659435,5.0,1.0,1.0,3.5847836,135.0,28.296,57.0,2.3684210526315788,,,-255.4540106455485,0.355919748544693,0.577653169631958,3.5,19.166666666666668,64.5,11.02941640218099,-2.9976613397399583,12.920479774475098,0.3942113518714905,19.84,8.64
1857,2021,10,2.8500243902439024,4.8950000000000005,8.829268292682926,-3.934268292682925,2.4390243902439024,37.695198633247706,-0.2682926829268289,41,243,1,2,67.4288617886179,26,63.41463414634146,68.48276726356367,-5.06813311722221,22.43271067621789,56.32697577537783,0.098,0.22,0.07,1.0,245.0,1.0,11.0,-11.371817,52.0,0.0,2.0,-0.28174484,11.0,-8.789725,1.0,0.0,0.0,-1.174223,1.0,33.771,58.0,0.0172413793103448,,,374.1426696777344,0.3387657354275386,0.4841789628068606,3.5,19.5,47.16666666666666,-9.343095620473228,-4.611283170680205,-5.626822471618652,0.3764871644477049,13.72,24.08
1858,2021,10,2.3937600000000003,4.718333333333333,6.48673469387755,-1.7684013605442177,18.0,41.87734112858647,-2.0234693877551027,50,242,1,1,70.58333333333331,30,60.0,69.29706782102585,-9.297067821025848,19.34640431902888,42.74683146152473,0.041,0.184,0.0,1.0,242.0,1.0,13.0,-6.439333,145.0,0.0,7.0,2.0198288,13.0,-6.439333,36.0,0.0,2.0,2.0984669,76.0,26.412,58.0,1.3103448275862069,,,-265.6644293467204,0.3573959569136302,0.5242575506369272,3.8333333333333335,20.0,70.83333333333333,4.238212704658508,-4.611905840535958,7.2408769726753235,0.447687288125356,13.68,19.6
1861,2021,10,2.55052,1.9499999999999995,4.844166666666666,-2.894166666666667,20.0,24.84929375253953,-5.114166666666667,25,114,0,0,67.75000000000001,14,56.00000000000001,68.39343237876892,-12.393432378768914,19.675337804635976,47.63745165308489,0.125,0.125,0.207,1.0,114.0,0.0,5.0,-12.156797,229.0,2.0,10.0,4.9784718,5.0,-12.156797,0.0,0.0,0.0,,1.0,27.086,57.0,0.0175438596491228,,,-274.6089782714844,0.3287253777186076,0.6991125891606013,5.333333333333333,18.0,52.66666666666666,16.986650149027508,-0.8193414397537708,14.446090886990229,0.3563908338546753,4.5600000000000005,14.84
1863,2021,10,2.7831428571428574,3.23,7.815499999999998,-4.585499999999998,4.761904761904762,22.65817512510661,-0.0345000000000002,21,73,1,1,56.25,11,52.38095238095239,66.20551972162157,-13.824567340669184,20.20460158381816,41.11301497093104,0.1,0.15,0.261,0.61,154.0,1.0,12.0,-9.512222,99.0,0.0,4.0,-0.90330195,6.0,-5.1784735,0.0,0.0,0.0,,1.0,26.587,58.0,0.0172413793103448,,,-175.74536768595377,0.310870682199796,0.7308587729930878,6.666666666666667,16.833333333333332,54.16666666666666,14.879848082860311,-0.8270375728607178,12.240160057942072,0.2255707308650016,6.92,11.04
1864,2021,10,2.9412702702702704,5.6968000000000005,7.119714285714287,-1.4229142857142865,18.91891891891892,36.15613364285512,-3.794571428571429,37,294,2,0,109.51576576576576,25,67.56756756756756,61.44924639044581,6.118321177121757,20.219808373207247,45.31402542259957,0.029,0.171,0.275,1.0,294.0,2.0,14.0,6.6415043,103.0,1.0,8.0,0.16444206,14.0,6.6415043,-3.0,0.0,0.0,-2.609568,102.0,33.238,57.0,1.7894736842105263,,,10.696859359741213,0.3650578459103902,0.5523301139473915,4.0,21.83333333333333,74.83333333333333,4.220083435376485,-4.196739422778289,3.951870103677114,0.402357613046964,19.76,25.64
1866,2021,10,2.95959375,5.966153846153845,6.829062499999999,-0.8629086538461541,9.375,38.856022699190405,-2.7334375,32,256,1,0,110.41666666666669,26,81.25,74.0174425765872,7.2325574234128,21.57254684431421,51.28934489735661,0.063,0.063,0.35,1.0,256.0,1.0,13.0,8.65961,94.0,2.0,8.0,-1.870229,13.0,8.65961,15.0,0.0,1.0,0.24363334,,28.668,45.0,,,,43.99798456827799,0.3394971638917923,0.4287411272525787,3.6666666666666665,20.166666666666668,54.5,-12.668650309244793,-5.061321405073007,-9.3451779683431,0.3676959512134393,14.24,20.24
1867,2021,10,2.873235294117647,3.481363636363636,5.182121212121213,-1.7007575757575766,20.588235294117645,35.150399713232275,-4.545151515151516,34,180,0,0,78.06372549019608,22,64.70588235294117,66.75209694487208,-2.046214591930905,17.8441257403603,35.150399713232275,0.061,0.182,0.333,1.0,180.0,0.0,9.0,-3.1665616,127.0,1.0,5.0,0.39548454,9.0,-3.1665616,-1.0,0.0,0.0,-0.5616013,2.0,28.873,58.0,0.0344827586206896,,,-145.51671346028647,0.3282873630523681,0.6875850806633631,5.666666666666667,18.666666666666668,56.0,10.632373730341593,-0.9626670069992542,7.783517907063167,0.3856837650140126,7.2,8.24
1868,2021,10,2.776,12.104761904761904,12.847142857142858,-0.7423809523809535,25.0,47.66376086714098,3.775714285714286,28,366,2,1,125.59523809523812,21,75.0,61.88523481999125,13.114765180008746,26.383454459768043,48.78993338794387,0.036,0.143,0.194,0.0,366.0,2.0,15.0,18.956337,139.0,4.0,10.0,4.561319,15.0,18.956337,3.0,0.0,0.0,-0.08701896,7.0,25.484,57.0,0.1228070175438596,,,133.99957784016928,0.333533763885498,0.3836243127783139,3.5,20.5,39.833333333333336,-16.890014171600342,-5.777899451553822,-11.813206354777018,0.4034102397660414,22.64,22.64
1869,2021,10,2.776,12.104761904761904,12.847142857142858,-0.7423809523809535,25.0,47.66376086714098,3.775714285714286,28,366,2,1,125.59523809523812,21,75.0,61.88523481999125,13.114765180008746,26.383454459768043,48.78993338794387,0.036,0.143,0.194,0.93,366.0,2.0,15.0,18.956337,139.0,4.0,10.0,4.561319,15.0,18.956337,3.0,0.0,0.0,-0.08701896,7.0,25.484,57.0,0.1228070175438596,,,133.99957784016928,0.333533763885498,0.3836243127783139,3.5,20.5,39.833333333333336,-16.890014171600342,-5.777899451553822,-11.813206354777018,0.4034102397660414,22.64,16.36
1870,2021,10,2.580264705882353,4.735499999999999,5.674545454545454,-0.9390454545454548,11.76470588235294,35.28773157911967,-1.2345454545454553,34,195,1,1,72.54901960784315,20,58.82352941176471,69.67068647637088,-10.847157064606163,18.65950227789148,35.28773157911967,0.091,0.152,0.216,1.0,195.0,1.0,13.0,-6.6984534,82.0,1.0,3.0,-0.14131604,13.0,-6.6984534,22.0,0.0,1.0,0.9899865,6.0,23.682,25.0,0.24,,,-132.82412719726562,0.3523224294185638,0.4641043692827225,3.0,22.83333333333333,50.333333333333336,-2.055043379465739,-1.7247797238330047,-3.094233989715576,0.4485690345366795,11.8,27.28
1871,2021,10,3.012235294117648,8.874210526315789,9.74,-0.8657894736842113,11.76470588235294,39.37140586771064,0.1339393939393935,34,298,2,0,104.77941176470588,19,55.88235294117647,64.6495870588457,-8.767234117669226,23.622972703236822,45.367870789800136,0.061,0.152,0.184,0.93,309.0,2.0,14.0,7.096822,86.0,1.0,5.0,0.7858434,13.0,6.693474,0.0,0.0,0.0,,250.0,29.886,58.0,4.310344827586207,,,237.4618746439616,0.3474275271097819,0.491915447016557,3.333333333333333,20.5,54.66666666666666,-12.099262595176697,-5.80495822429657,-9.940842628479004,0.3681538291275501,19.92,20.56
1872,2021,10,2.790217391304348,6.79909090909091,9.023809523809524,-2.224718614718614,34.78260869565217,36.93531778663885,0.3571428571428573,23,156,0,0,70.19927536231884,11,47.82608695652174,51.96198536002118,-4.135898403499439,22.72051450368137,39.27136870545767,0.045,0.273,0.308,0.54,154.0,1.0,12.0,-9.512222,99.0,0.0,4.0,-0.90330195,7.0,-1.995143,4.0,0.0,0.0,-0.18808077,91.0,28.917,58.0,1.5689655172413792,,,-175.74536768595377,0.310870682199796,0.7308587729930878,6.666666666666667,16.833333333333332,54.16666666666666,14.879848082860311,-0.8270375728607178,12.240160057942072,0.2255707308650016,6.24,9.88
1873,2021,11,2.52835,4.222727272727272,5.3245,-1.1017727272727278,10.0,29.34430949945832,-5.375500000000001,20,106,1,0,86.66666666666667,11,55.00000000000001,69.49003905057907,-14.490039050579064,18.333898933202224,31.791146566300498,0.1,0.25,0.286,0.9,106.0,1.0,6.0,5.5451074,264.0,4.0,18.0,12.083219,6.0,5.5451074,18.0,0.0,1.0,0.5943452,2.0,28.893,59.0,0.0338983050847457,,,-4.527117411295573,0.3432879050572713,0.508769857386748,3.6666666666666665,21.83333333333333,56.333333333333336,-5.426811933517456,1.705094713717699,2.334284543991089,0.4847725878159205,8.24,24.24
