,season,week,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,ffpts,temp_week,ffpts_target
824,2019,11,4.190000000000001,52.0,3.0890833333333334,25,97,3.88,1,107.59122922761324,-10.591229227613256,-0.4236491691045302,0.28,25.0,3.4,0.4,0.76,173.0,0.0,6.0,5.149334,110.0,2.0,7.0,-15.3506155,6.0,-8.71089,15.7,,
829,2019,11,5.952307692307692,9.090909090909092,2.5898181818181816,11,26,2.363636363636364,1,34.9336489581835,-8.933648958183497,-0.8121499052894088,0.3636363636363636,11.0,1.7,0.6,0.81,319.0,3.0,13.0,7.796909,37.0,1.0,5.0,-3.4012418,4.0,-0.8243359,8.6,,
835,2019,11,4.617037037037037,20.0,2.5458888888888884,10,27,2.7,0,31.81997641129169,-4.819976411291695,-0.4819976411291694,0.3,10.0,1.2,1.5,0.4,228.0,3.0,14.0,9.505718,109.0,0.0,7.0,2.4884298,3.0,-2.1533785,2.7,,
837,2019,11,4.120149253731343,12.5,2.7319230769230765,16,67,4.1875,0,72.0058039074494,-5.005803907449405,-0.3128627442155878,0.5,16.0,2.9,1.3,0.9,150.0,2.0,9.0,2.1612227,135.0,1.0,9.0,2.5135574,6.0,-0.27423584,6.7,,
842,2019,12,3.280615384615385,40.0,2.629357142857143,15,65,4.333333333333333,0,67.19812571879811,-5.19812571879811,-0.371294694199865,0.3571428571428571,15.0,2.9,1.4,0.3,185.0,2.0,8.0,3.1462207,244.0,0.0,13.0,-0.5836793,3.0,-2.1493065,6.5,,
856,2019,12,4.505294117647059,20.0,3.1833,10,34,3.4,0,34.67996929166024,-0.6799692916602424,-0.0679969291660242,0.3,10.0,1.6,1.8,0.4,,,,,,,,,0.0,-3.6536448,3.4000000000000004,12.0,10.4
858,2019,12,3.856057692307693,3.8461538461538463,2.6979583333333337,26,104,4.0,1,103.21005024690614,0.7899497530938646,0.0303826828113024,0.4615384615384615,26.0,1.8,2.2,0.66,129.0,0.0,9.0,-0.9236934,175.0,2.0,10.0,2.6524048,6.0,0.5244141,16.4,,
864,2019,12,3.2632727272727275,42.85714285714285,2.555214285714286,14,55,3.928571428571429,0,62.21279774801702,-7.212797748017017,-0.5151998391440726,0.2857142857142857,14.0,1.9,2.1,0.42,208.0,5.0,13.0,24.33963,285.0,1.0,17.0,10.907867,4.0,1.5232366,5.5,,
867,2019,12,4.524871794871795,36.36363636363637,2.7233,11,39,3.5454545454545454,1,41.44751033420374,-2.447510334203741,-0.2225009394730674,0.4545454545454545,11.0,3.0,0.5,0.6,253.0,2.0,9.0,8.15379,112.0,2.0,6.0,-0.5541239,3.0,-0.555064,9.9,,
869,2019,13,2.839555555555555,60.0,2.3371000000000004,10,45,4.5,0,36.802216189185565,8.197783810814435,0.8197783810814435,0.4,10.0,2.6,1.9,0.17,326.0,3.0,16.0,3.3059812,145.0,0.0,9.0,1.9342656,2.0,-0.056895845,4.5,,
879,2019,13,4.533437500000001,40.0,2.6355555555555554,10,32,3.2,0,31.06056760209614,-3.060567602096139,-0.340063066899571,0.3333333333333333,10.0,1.2,2.0,0.85,239.0,0.0,13.0,-9.570951,62.0,0.0,2.0,-1.1933503,1.0,-0.85496646,3.2,,
882,2019,13,1.8135658914728685,60.0,2.3138,10,129,12.9,2,36.7627648240372,92.2372351759628,9.22372351759628,0.7,10.0,1.7,11.2,0.3,147.0,0.0,8.0,-6.507846,248.0,3.0,11.0,12.634792,5.0,9.031366,24.9,,
884,2019,13,3.4435576923076927,17.647058823529413,2.8913333333333333,17,104,6.117647058823529,0,63.56424191591508,40.43575808408492,2.3785740049461714,0.5882352941176471,17.0,3.3,2.8,0.58,,,,,,,,,5.0,2.1644404,10.4,,
885,2019,13,4.305531914893617,36.36363636363637,3.1483636363636363,11,47,4.2727272727272725,0,52.30767578730988,-5.307675787309883,-0.4825159806645347,0.2727272727272727,11.0,3.1,1.2,0.43,319.0,1.0,15.0,2.0311344,82.0,1.0,6.0,-2.0703888,2.0,-1.0782441,4.7,,
890,2019,13,4.206136363636364,54.54545454545454,3.0805,11,44,4.0,1,38.00244966585906,5.997550334140939,0.5452318485582672,0.4545454545454545,11.0,1.2,2.8,0.35,175.0,1.0,10.0,4.8205037,96.0,3.0,8.0,-2.70792,3.0,1.6023171,10.4,,
891,2019,13,3.817972972972973,20.0,2.6905333333333328,15,74,4.933333333333334,1,61.95277280344202,12.047227196557976,0.8031484797705317,0.5333333333333333,15.0,4.1,0.9,0.47,240.0,2.0,7.0,3.2172966,218.0,2.0,16.0,7.7777224,7.0,3.6869822,13.4,,
897,2019,13,2.892911392405064,0.0,2.491333333333334,14,79,5.642857142857143,0,69.91436894838434,6.085631051615664,0.4681254655088972,0.2307692307692307,14.0,3.5,2.1,0.78,326.0,3.0,16.0,3.3059812,145.0,0.0,9.0,1.9342656,5.0,-0.4059618,7.9,,
900,2019,13,4.049268292682927,0.0,2.7579,10,41,4.1,0,46.33691565927195,-5.336915659271952,-0.5336915659271952,0.3,10.0,1.4,2.7,0.42,243.0,4.0,13.0,18.354591,79.0,0.0,2.0,-3.5315552,1.0,-1.1689296,4.1000000000000005,,
902,2019,14,4.20523076923077,15.789473684210526,2.892823529411765,19,65,3.421052631578948,0,81.7171592344924,-22.7171592344924,-1.2620644019162444,0.2222222222222222,19.0,1.5,1.9,0.48,205.0,1.0,12.0,-9.511849,70.0,0.0,2.0,-5.639438,2.0,-4.546834,6.5,,
907,2019,14,4.044545454545454,33.33333333333333,2.860416666666666,12,55,4.583333333333333,1,54.339249371753134,0.6607506282468663,0.0550625523539055,0.4166666666666667,12.0,2.1,2.5,0.48,340.0,4.0,11.0,27.672037,195.0,2.0,13.0,4.9197536,4.0,1.7941107,11.5,,
908,2019,14,5.171521739130434,21.428571428571427,2.933461538461539,14,46,3.2857142857142856,0,58.29918937555521,-14.299189375555208,-1.0999376442734776,0.3076923076923077,14.0,1.4,1.9,0.38,242.0,1.0,14.0,5.661338,120.0,1.0,5.0,-9.235035,2.0,-2.068532,4.6000000000000005,,
912,2019,14,5.344516129032258,11.11111111111111,3.020722222222222,18,62,3.4444444444444446,1,82.15479242792756,-23.15479242792756,-1.3620466134075035,0.2941176470588235,18.0,1.4,2.1,0.46,242.0,1.0,14.0,5.661338,120.0,1.0,5.0,-9.235035,3.0,-1.3374563,12.2,,
913,2019,14,4.473333333333334,27.27272727272727,3.0289090909090914,11,39,3.5454545454545454,0,56.33403866833815,-18.334038668338145,-1.8334038668338144,0.2,11.0,1.5,2.0,0.31,283.0,1.0,13.0,4.0939827,75.0,1.0,3.0,-1.2643132,1.0,-1.1802322,3.9,,
919,2019,14,4.033207547169813,7.142857142857142,2.973076923076923,14,53,3.7857142857142856,1,72.72344480355108,-19.723444803551075,-1.408817485967934,0.1428571428571428,14.0,0.9,2.9,0.63,,,,,,,,,4.0,-1.5837795,11.3,,
922,2019,14,4.164901960784316,18.75,2.6659333333333337,16,51,3.1875,1,62.277692396802536,-15.277692396802536,-1.0185128264535024,0.2,16.0,2.3,0.9,0.53,309.0,3.0,14.0,18.062159,90.0,1.0,5.0,-5.343676,1.0,-4.348557,11.1,,
926,2019,14,2.893243243243244,0.0,2.4648888888888894,19,74,3.8947368421052633,0,77.13660732068367,-3.136607320683666,-0.1650845958254561,0.4736842105263157,19.0,1.6,2.3,0.79,270.0,2.0,15.0,7.5198054,112.0,0.0,4.0,-8.540502,4.0,-4.873891,7.4,,
932,2019,14,2.609661016949153,0.0,2.4883,10,59,5.9,1,59.89650996292065,-0.8965099629206534,-0.0896509962920653,0.3,10.0,4.5,1.4,0.43,325.0,2.0,16.0,4.1409435,118.0,1.0,9.0,-4.5827885,4.0,2.1247447,11.9,,
937,2019,15,3.6531395348837217,52.38095238095239,2.3744285714285707,21,86,4.095238095238095,0,95.10209944973018,-9.102099449730176,-0.4334333071300084,0.1428571428571428,21.0,2.1,2.0,0.59,279.0,2.0,15.0,1.1485021,163.0,1.0,7.0,5.2722282,3.0,-1.8198333,8.6,,
942,2019,15,8.436,0.0,2.9208571428571437,10,15,1.5,0,29.89990186785897,-14.899901867858969,-1.489990186785897,0.2,10.0,0.3,1.2,0.29,139.0,1.0,7.0,-2.1774535,130.0,1.0,10.0,-7.5170627,1.0,-4.203218,1.5,,
943,2019,15,6.372380952380953,40.0,2.4988571428571427,10,21,2.1,2,16.438283768929978,1.5617162310700223,0.1735240256744469,0.3333333333333333,10.0,0.9,1.2,0.36,260.0,0.0,11.0,-17.774517,45.0,2.0,4.0,-0.55831033,3.0,0.38528126,14.1,,
944,2019,15,2.4126717557251918,0.0,3.0259,12,131,10.916666666666666,1,66.31299569428009,64.68700430571991,5.390583692143326,0.4166666666666667,12.0,1.2,9.8,0.33,212.0,2.0,8.0,7.546713,263.0,3.0,16.0,13.345323,4.0,7.449457,19.1,,
947,2019,15,4.1385393258426975,12.5,2.764086956521739,24,89,3.7083333333333335,0,101.05261402202136,-17.05261402202136,-0.7414180009574504,0.3478260869565217,24.0,0.7,3.0,0.57,,,,,,,,,4.0,-1.4762812,8.9,,
950,2019,15,6.284705882352943,40.0,2.6404000000000005,10,17,1.7,0,26.84750207125093,-9.847502071250926,-0.9847502071250924,0.3,10.0,0.1,1.6,0.28,458.0,4.0,19.0,25.197536,49.0,0.0,4.0,-10.034788,1.0,-5.9650817,1.7000000000000002,,
953,2019,15,3.2935526315789474,15.384615384615383,2.893916666666667,13,76,5.846153846153846,1,51.47935210129651,16.520647898703487,1.3767206582252909,0.5833333333333334,13.0,3.3,2.5,0.54,212.0,5.0,11.0,16.254734,218.0,1.0,10.0,3.4182234,3.0,4.3115945,13.6,,
957,2019,15,3.522406015037594,29.166666666666668,3.127545454545455,24,133,5.541666666666667,2,99.1494905976284,33.850509402371614,1.4104378917654838,0.4583333333333333,24.0,3.3,2.3,0.76,286.0,2.0,10.0,15.328437,154.0,2.0,10.0,1.4446615,8.0,2.790266,25.3,,
961,2019,15,4.278695652173914,0.0,2.85575,12,46,3.8333333333333335,0,63.69204108816356,-17.692041088163556,-1.474336757346963,0.25,12.0,2.4,1.4,0.48,279.0,2.0,13.0,0.8965209,122.0,0.0,7.0,-5.696016,3.0,-5.878085,4.6000000000000005,,
968,2019,16,4.269090909090909,43.75,2.9039333333333333,16,55,3.4375,1,56.856098845334806,-1.856098845334806,-0.1160061778334253,0.4375,16.0,1.3,2.1,0.38,419.0,4.0,21.0,18.073566,96.0,1.0,5.0,-3.8794332,4.0,-0.9405302,11.5,,
969,2019,16,4.844130434782609,13.333333333333334,2.9611428571428573,15,46,3.066666666666667,0,60.16806522086796,-14.16806522086796,-0.9445376813911972,0.3333333333333333,15.0,1.2,1.9,0.96,208.0,2.0,8.0,2.7943754,92.0,0.0,6.0,-2.0201561,2.0,-3.1823432,4.6000000000000005,,
971,2019,16,3.6894444444444447,30.76923076923077,2.7682307692307693,13,54,4.153846153846154,0,52.92195949567973,1.0780405043202703,0.0829261926400208,0.5384615384615384,13.0,2.5,1.7,0.9,236.0,0.0,13.0,-9.553939,87.0,0.0,6.0,-3.8926628,4.0,-0.95076346,5.4,,
972,2019,16,4.05012658227848,30.0,2.8666875,20,79,3.95,1,67.91115172068737,9.088848279312629,0.4783604357532962,0.4210526315789473,20.0,1.5,2.5,0.81,319.0,1.0,18.0,8.312863,118.0,1.0,4.0,-6.844183,4.0,-4.7511725,13.9,,
975,2019,16,6.670370370370371,41.17647058823529,2.917714285714286,17,27,1.588235294117647,1,50.96575006981198,-23.965750069811985,-1.4097500041065871,0.3529411764705882,17.0,0.2,1.4,0.59,184.0,0.0,7.0,-7.3868546,68.0,1.0,5.0,-7.7769604,2.0,-6.259354,8.7,,
979,2019,16,4.333764705882353,43.47826086956522,2.879590909090909,23,85,3.695652173913044,1,94.88469190591184,-9.88469190591185,-0.4297692133005152,0.391304347826087,23.0,2.6,1.1,0.63,,,,,,,,,5.0,-4.0570636,14.5,16.0,7.7
984,2019,16,3.572352941176471,0.0,2.4197857142857147,15,68,4.533333333333333,0,67.0844533798894,0.9155466201106036,0.0610364413407069,0.4,15.0,2.1,2.5,0.69,272.0,3.0,11.0,7.584375,149.0,1.0,4.0,2.265502,1.0,-1.0812384,6.800000000000001,,
989,2019,16,2.50125,27.27272727272727,2.4985,11,80,7.272727272727272,2,44.97165012417363,35.02834987582637,3.184395443256943,0.7272727272727273,11.0,6.1,1.2,0.63,299.0,3.0,16.0,7.874305,102.0,2.0,5.0,2.5277138,3.0,3.063086,20.0,,
990,2019,16,3.111549295774647,53.333333333333336,2.539285714285714,15,71,4.733333333333333,0,67.53490296541773,3.465097034582272,0.2310064689721514,0.4,15.0,1.6,3.1,0.94,188.0,1.0,9.0,-1.7325573,115.0,0.0,5.0,0.47669792,3.0,0.2881315,7.1000000000000005,,
992,2019,17,3.8344,0.0,2.46064,25,100,4.0,0,107.37948333902564,-7.37948333902564,-0.2951793335610256,0.32,25.0,1.3,2.7,0.85,323.0,2.0,18.0,7.578176,120.0,0.0,6.0,-2.100772,5.0,-2.4883878,10.0,,
993,2019,17,4.165901639344263,41.17647058823529,2.5135333333333336,17,61,3.588235294117647,0,81.68834855800797,-20.688348558007974,-1.216961679882822,0.2941176470588235,17.0,1.4,2.2,0.54,267.0,3.0,16.0,19.520567,115.0,2.0,6.0,-2.8799682,3.0,-2.8405125,6.1000000000000005,,
994,2019,17,2.878679245283019,9.090909090909092,2.445222222222222,11,53,4.818181818181818,1,51.75287491612794,1.2471250838720565,0.1133750076247324,0.3636363636363636,11.0,1.5,3.3,0.45,141.0,1.0,5.0,-13.572356,171.0,1.0,9.0,5.459655,4.0,0.8804666,11.3,,
995,2019,17,5.60433962264151,38.88888888888889,3.1590000000000003,18,53,2.9444444444444446,0,63.23759582061665,-11.237595820616647,-0.6610350482715674,0.2941176470588235,18.0,1.0,1.9,0.57,177.0,1.0,10.0,4.8579755,70.0,0.0,1.0,-11.881637,0.0,-4.278216,5.300000000000001,,
996,2019,17,3.6048648648648647,5.555555555555555,2.552625,18,74,4.111111111111111,1,69.98114995371049,4.018850046289515,0.2232694470160841,0.4444444444444444,18.0,2.7,1.4,0.43,221.0,2.0,8.0,0.15550199,135.0,1.0,8.0,1.9339782,4.0,1.3463929,13.4,,
997,2019,17,4.050779220779221,26.666666666666668,3.42625,15,77,5.133333333333334,2,62.42890562112518,14.571094378874818,0.9714062919249878,0.4666666666666667,15.0,3.4,1.7,0.48,162.0,0.0,7.0,-6.3529935,132.0,2.0,9.0,-1.351414,5.0,3.941582,19.7,,
998,2019,17,3.0730805687203806,40.625,2.79059375,32,211,6.59375,3,123.1223672002564,87.8776327997436,2.7461760249919878,0.59375,32.0,4.7,1.9,0.76,222.0,2.0,11.0,15.560086,245.0,3.0,13.0,13.024847,12.0,9.610971,39.1,,
999,2019,17,2.4215322580645164,25.0,2.8590000000000004,12,124,10.333333333333334,2,46.248051132363294,74.75194886763671,6.795631715239701,0.5454545454545454,12.0,2.1,8.3,0.66,174.0,1.0,5.0,-2.140624,162.0,2.0,9.0,10.2269745,5.0,9.275192,24.4,,
1000,2019,17,2.3197297297297297,29.411764705882355,2.4919333333333333,17,148,8.705882352941176,1,76.67158149416481,71.32841850583519,4.195789323872658,0.5294117647058824,17.0,2.0,6.7,0.57,126.0,0.0,6.0,-4.060896,174.0,1.0,7.0,-2.3750672,5.0,5.549338,20.8,,
1001,2019,17,3.440333333333334,8.333333333333332,2.8418,12,60,5.0,1,40.36614968992765,19.633850310072347,1.636154192506029,0.4166666666666667,12.0,3.3,1.7,0.96,325.0,2.0,13.0,7.6174645,71.0,1.0,5.0,-8.824082,5.0,0.61736166,12.0,,
1002,2019,17,3.3391228070175445,80.0,2.988888888888889,10,57,5.7,2,58.243398626558346,-1.2433986265583457,-0.1243398626558345,0.3,10.0,2.2,3.5,0.54,285.0,0.0,12.0,15.22362,128.0,3.0,6.0,4.0976624,4.0,3.6508653,17.7,,
1003,2019,17,5.390925925925926,10.526315789473683,2.7752941176470585,19,54,2.8421052631578947,3,57.73650579746247,-3.7365057974624714,-0.1966581998664458,0.3684210526315789,19.0,0.7,2.2,0.74,289.0,1.0,14.0,5.7562733,121.0,3.0,9.0,-0.8966348,5.0,-1.7366837,23.4,,
1004,2019,17,3.7220779220779217,11.76470588235294,2.7194375,17,77,4.529411764705882,0,83.46125101393555,-6.461251013935552,-0.3800735890550324,0.2352941176470588,17.0,1.8,2.8,0.74,,,,,,,,,3.0,-0.5538808,7.7,,
1005,2019,17,4.89294117647059,33.33333333333333,2.712818181818182,12,34,2.833333333333333,1,36.35742605567535,-2.3574260556753472,-0.1964521713062789,0.4166666666666667,12.0,1.7,1.2,0.31,233.0,2.0,17.0,10.777537,125.0,1.0,6.0,-3.8582602,2.0,-5.0229807,9.4,,
1006,2019,17,6.215121951219513,0.0,3.34475,16,41,2.5625,0,58.68467761030284,-17.684677610302835,-1.1052923506439272,0.3125,16.0,-0.1,2.7,0.69,199.0,1.0,10.0,1.8268701,86.0,0.0,7.0,-10.249925,5.0,-6.709302,4.1000000000000005,,
1007,2019,17,2.8594262295081974,0.0,2.747333333333333,18,122,6.777777777777778,1,92.83562752866185,23.16437247133817,1.4477732794586355,0.25,18.0,3.5,3.3,0.67,303.0,4.0,13.0,8.373965,223.0,1.0,9.0,5.9338384,5.0,3.2552924,18.200000000000003,,
1008,2019,17,2.5835384615384616,9.523809523809524,2.6663,21,130,6.190476190476191,0,124.80049695268302,5.1995030473169805,0.2475953832055705,0.3333333333333333,21.0,2.1,4.0,0.68,96.0,0.0,3.0,-7.2721286,223.0,1.0,15.0,-0.09400311,7.0,-1.0106275,13.0,,
1009,2019,17,6.3166666666666655,36.36363636363637,3.013545454545454,11,21,1.9090909090909087,0,41.52365766129208,-20.523657661292084,-1.8657870601174624,0.1818181818181818,11.0,1.9,0.0,0.88,340.0,1.0,19.0,10.198506,63.0,1.0,5.0,-0.69766843,2.0,-2.674473,2.1,,
1010,2019,17,5.281724137931035,27.77777777777778,3.0765,18,58,3.2222222222222223,0,77.30294596967987,-19.302945969679868,-1.0723858872044372,0.2777777777777778,18.0,1.6,1.6,0.61,313.0,1.0,20.0,-6.256774,87.0,0.0,6.0,-8.679887,4.0,-2.4372063,5.800000000000001,,
1011,2019,17,4.31923076923077,0.0,3.1803,10,39,3.9,1,45.24471448951474,-6.244714489514742,-0.6244714489514742,0.3,10.0,1.3,2.6,0.28,96.0,0.0,3.0,-7.2721286,223.0,1.0,15.0,-0.09400311,2.0,-1.3217353,9.9,,
1012,2019,17,5.132439024390243,23.07692307692308,3.2309090909090914,13,41,3.1538461538461537,0,56.06744834856113,-15.067448348561127,-1.159034488350856,0.3076923076923077,13.0,0.8,2.4,0.57,279.0,3.0,11.0,2.1772668,74.0,0.0,3.0,-0.9313822,1.0,-2.0207546,4.1000000000000005,,
1013,2019,17,3.2962903225806444,10.0,2.9594,10,62,6.2,0,68.24446576361022,-6.244465763610222,-0.6244465763610222,0.4,10.0,4.2,2.0,0.67,233.0,2.0,17.0,10.777537,125.0,1.0,6.0,-3.8582602,3.0,1.6312952,6.2,,
1014,2019,17,3.074074074074075,3.8461538461538463,2.907173913043478,26,162,6.230769230769231,2,89.07583760901274,72.92416239098726,2.804775476576433,0.5,26.0,1.3,4.9,0.74,190.0,1.0,12.0,6.0864253,179.0,3.0,9.0,3.23543,6.0,2.9335058,28.2,,
1015,2019,17,2.836794871794872,30.76923076923077,2.72925,13,78,6.0,0,55.955529342974,22.044470657026,1.6957285120789227,0.3846153846153846,13.0,4.5,1.5,0.45,206.0,1.0,8.0,-18.784487,88.0,0.0,4.0,-2.7056646,3.0,1.0916647,7.800000000000001,,
1016,2019,17,3.437934782608696,11.76470588235294,3.2395,17,92,5.411764705882353,1,58.73769051608754,33.26230948391246,1.9566064402301448,0.2941176470588235,17.0,-0.2,5.6,0.86,301.0,1.0,13.0,-8.734055,122.0,1.0,4.0,-9.171572,2.0,-6.673939,15.2,,
1017,2019,17,4.757826086956522,21.428571428571427,2.887307692307693,14,46,3.2857142857142856,1,38.5957577554165,7.4042422445835,0.5288744460416785,0.4285714285714285,14.0,1.9,1.4,0.47,281.0,2.0,14.0,8.980427,108.0,1.0,8.0,0.5829861,4.0,-1.8658231,10.6,,
1018,2019,17,3.225663716814159,43.47826086956522,2.4143043478260875,23,113,4.913043478260869,1,103.83956869708622,9.160431302913778,0.3982796218658164,0.5652173913043478,23.0,2.7,2.2,0.65,207.0,0.0,13.0,-1.7912318,158.0,1.0,10.0,-0.45391726,7.0,1.2656907,17.3,,
1019,2019,17,4.36121212121212,20.0,2.6369,10,33,3.3,0,43.84916255034106,-10.849162550341063,-1.0849162550341065,0.4,10.0,1.2,2.1,0.62,295.0,3.0,15.0,9.072502,67.0,0.0,6.0,-5.824898,3.0,-2.0718997,3.3000000000000003,,
1020,2019,17,4.498823529411764,0.0,2.7013333333333334,20,68,3.4,0,81.47909313044624,-13.479093130446245,-0.6739546565223122,0.4,20.0,2.0,1.4,0.68,319.0,3.0,17.0,14.837685,113.0,1.0,4.0,-7.3826466,2.0,-4.936501,6.800000000000001,,
1021,2019,17,3.4315000000000007,0.0,2.78576923076923,14,60,4.285714285714286,0,57.265284254598704,2.734715745401296,0.1953368389572354,0.5714285714285714,14.0,1.9,2.4,0.36,303.0,4.0,13.0,8.373965,223.0,1.0,9.0,5.9338384,3.0,0.49373436,6.0,,
1022,2020,1,39.255,0.0,3.5707142857142857,15,6,0.4,0,33.021682623649085,-27.021682623649085,-1.8014455082432723,0.2,15.0,-0.2,0.6,0.87,279.0,2.0,16.0,-0.33784616,29.0,0.0,2.0,-7.8977394,0.0,-9.497694,0.6000000000000001,,
1026,2020,1,4.968620689655172,10.0,2.5078888888888886,10,29,2.9,0,51.474530768323376,-22.474530768323376,-2.247453076832337,0.3,10.0,1.4,1.5,0.36,284.0,3.0,16.0,13.760624,111.0,2.0,7.0,-2.1263542,1.0,-1.982652,2.9000000000000004,,
1027,2020,1,2.935913978494624,35.714285714285715,2.773357142857143,14,93,6.642857142857143,0,61.33282750706894,31.66717249293106,2.2619408923522184,0.3571428571428571,14.0,5.1,1.6,0.31,297.0,1.0,14.0,2.0176983,138.0,1.0,7.0,-3.0198321,5.0,0.25188816,9.3,,
1030,2020,1,4.902857142857143,20.0,2.830928571428572,15,56,3.733333333333333,0,58.54099263509691,-2.540992635096913,-0.1693995090064608,0.4,15.0,2.6,1.1,0.6,259.0,2.0,10.0,0.3769955,123.0,0.0,6.0,-3.209652,3.0,-5.8524604,5.6000000000000005,,
1031,2020,1,3.4556756756756752,40.0,2.1522999999999994,10,37,3.7,1,40.22139001910624,-3.221390019106238,-0.3221390019106238,0.5,10.0,1.3,2.4,0.3,155.0,0.0,8.0,3.3848562,217.0,3.0,18.0,13.590415,4.0,1.6989592,9.7,,
1044,2020,1,6.599310344827588,35.294117647058826,2.8404705882352945,17,29,1.7058823529411764,2,38.98802184219238,-9.98802184219238,-0.5875306965995518,0.4117647058823529,17.0,1.1,0.6,0.41,178.0,1.0,11.0,-3.4585974,80.0,2.0,5.0,-10.399761,3.0,-3.3295078,14.9,,
1046,2020,1,5.347692307692307,42.85714285714285,2.816428571428571,14,39,2.7857142857142856,0,58.4852589905481,-19.485258990548097,-1.3918042136105784,0.0,14.0,1.0,1.8,0.33,275.0,0.0,12.0,4.9429965,153.0,2.0,11.0,-3.2493935,0.0,-4.4953275,3.9,,
1047,2020,1,4.121666666666667,13.333333333333334,2.7761428571428577,15,48,3.2,0,57.23833157719857,-9.238331577198572,-0.6158887718132381,0.3333333333333333,15.0,1.7,1.5,0.34,198.0,2.0,10.0,-0.6390476,82.0,1.0,5.0,-13.577068,3.0,-1.9422243,4.800000000000001,,
1057,2020,2,5.596000000000001,20.0,2.3745555555555558,10,20,2.0,1,40.47142647498084,-20.47142647498084,-2.047142647498084,0.2,10.0,0.9,1.1,0.88,241.0,0.0,15.0,-8.898005,75.0,1.0,4.0,2.4849708,2.0,-0.52751243,8.0,,
1058,2020,2,4.517118644067796,11.11111111111111,2.7842,18,59,3.2777777777777777,2,63.28900088847178,-4.289000888471783,-0.2382778271373212,0.4444444444444444,18.0,1.3,1.9,0.64,367.0,0.0,18.0,-4.2108483,87.0,2.0,5.0,-2.05128,3.0,0.8829417,17.9,,
1059,2020,2,2.528058252427184,0.0,2.835090909090909,12,103,8.583333333333334,2,40.43406447386034,62.56593552613966,5.213827960511638,0.6666666666666666,12.0,2.9,5.7,0.43,217.0,1.0,11.0,0.5243795,122.0,3.0,5.0,-1.648788,4.0,5.6643295,22.3,,
1065,2020,2,3.8165957446808494,0.0,3.085125,11,47,4.2727272727272725,0,42.944852671762206,4.055147328237794,0.3686497571125267,0.2727272727272727,11.0,2.9,1.4,0.54,267.0,3.0,17.0,21.196814,191.0,2.0,11.0,4.5427046,3.0,-0.7738808,4.7,,
1070,2020,2,4.82796875,30.434782608695656,2.5436363636363635,23,64,2.782608695652174,0,88.97692193408581,-24.97692193408581,-1.0859531275689482,0.2608695652173913,23.0,1.3,1.5,0.52,311.0,1.0,14.0,2.671217,183.0,1.0,13.0,0.4164185,4.0,-2.9402366,6.4,,
1073,2020,2,4.585428571428571,0.0,2.7781333333333333,19,70,3.684210526315789,0,104.59160197489896,-35.59160197489895,-1.9773112208277197,0.2222222222222222,19.0,1.8,1.9,0.79,276.0,2.0,12.0,-12.113201,104.0,0.0,5.0,-2.5822585,3.0,-4.165511,7.0,,
1077,2020,2,2.514383561643836,50.0,2.6198,10,73,7.3,0,51.631762163574265,21.36823783642573,2.1368237836425736,0.5,10.0,2.7,4.6,0.31,204.0,1.0,11.0,5.573581,230.0,1.0,11.0,4.7390866,4.0,2.2207415,7.300000000000001,,
1078,2020,2,3.459620253164557,30.76923076923077,2.7526923076923078,13,79,6.076923076923077,2,63.20886872551044,15.791131274489558,1.214702405729966,0.6153846153846154,13.0,2.5,3.5,0.68,312.0,1.0,17.0,3.8463376,112.0,2.0,8.0,6.3602486,6.0,4.0506907,19.9,,
1080,2020,2,4.026909090909092,23.07692307692308,3.14709090909091,13,55,4.230769230769231,1,58.31506689015314,-3.3150668901531404,-0.2550051453963954,0.3076923076923077,13.0,1.5,2.8,0.65,223.0,1.0,10.0,-7.5793486,117.0,1.0,7.0,5.0251613,2.0,-0.0071566175,11.5,,
1081,2020,2,18.16,50.0,3.1158888888888887,14,12,0.8571428571428571,0,36.321812452863696,-24.321812452863696,-1.737272318061693,0.1428571428571428,14.0,-0.5,1.4,0.49,202.0,2.0,12.0,7.5516415,182.0,2.0,3.0,2.811712,0.0,-7.0405235,1.2000000000000002,,
1083,2020,3,3.1714678899082567,22.22222222222222,2.6708333333333325,18,109,6.055555555555555,1,84.1429701378199,24.8570298621801,1.38094610345445,0.4444444444444444,18.0,4.8,1.3,0.66,237.0,2.0,13.0,8.591038,169.0,1.0,10.0,-3.6750302,6.0,5.734391,16.9,,
