season,week,team,fpts_gained,fpts_lost
2020,2,BAL,20.01900003341337,11.974222225447496
2020,2,CAR,10.623000027611852,6.38533333390951
2020,2,HOU,8.243000016485652,5.4780000627040835
2020,2,JAX,2.5749999900658924,5.149999980131781
2020,2,MIA,2.5749999900658924,4.997333322630985
2020,2,NE,2.5749999900658924,4.997333322630985
2020,2,NYJ,3.747999991973241,3.747999991973239
2020,2,PHI,1.1730000019073485,1.564000002543129
2020,2,SF,3.747999991973241,3.433333320087854
2020,2,TB,3.747999991973241,3.433333320087854
2020,2,WAS,2.5749999900658924,5.149999980131781
2020,3,ARI,2.5749999900658924,5.149999980131781
2020,3,BAL,0.0,0.0
2020,3,CHI,0.0,
2020,3,DEN,0.0,
2020,3,DET,0.0,
2020,3,GB,0.0,
2020,3,HOU,0.0,0.0
2020,3,IND,0.0,0.0
2020,3,JAX,2.558333323399226,3.411111097865632
2020,3,NYG,6.5233333269755045,2.558333323399224
2020,3,NYJ,7.338333320617676,3.3733333170413955
2020,3,SF,9.896666644016902,5.931666640440621
2020,3,TB,8.153333314259847,4.188333310683567
2020,3,TEN,4.188333310683569,5.584444414244756
2020,4,ARI,3.3733333170413973,4.497777756055194
2020,4,CLE,0.8149999936421712,1.6299999872843394
2020,4,GB,0.0,0.0
2020,4,IND,0.0,0.0
2020,4,JAX,0.0,0.0
2020,4,KC,0.0,0.0
2020,4,LV,0.0,0.0
2020,4,NO,0.0,0.0
2020,4,NYG,0.0,
2020,4,NYJ,0.8049999952316285,3.219999980926514
2020,4,PHI,0.8049999952316285,1.6099999904632534
2020,4,SF,0.8049999952316285,1.0733333269755023
2020,4,TB,1.609999990463257,1.6099999904632551
2020,4,TEN,0.8049999952316285,0.8049999952316267
2020,5,CHI,0.8049999952316285,1.0733333269755023
2020,5,JAX,3.1466666360696154,4.1955555147594845
2020,5,LAC,2.341666640837987,4.683333281675971
2020,5,NO,2.341666640837987,9.366666563351949
2020,5,NYJ,2.341666640837987,4.683333281675971
2020,5,SF,2.341666640837987,4.683333281675971
2020,5,TB,2.341666640837987,3.1222221877839806
2020,5,WAS,2.341666640837987,3.1222221877839806
2020,6,CHI,2.341666640837987,4.683333281675971
2020,6,DAL,0.0,0.0
2020,6,GB,0.0,
2020,6,IND,0.0,0.0
2020,6,JAX,2.3733333090941113,4.746666618188219
2020,6,KC,2.3733333090941113,4.746666618188219
2020,6,NYJ,3.2399999717871353,4.319999962382845
2020,6,SF,5.613333280881246,7.484444374508326
